days_since_birth,gender,measurement_type,percentile,value
36,female,weight,10,3.418
36,female,weight,25,3.702
36,female,weight,50,4.016
36,female,weight,75,4.322
36,female,weight,90,4.598
36,female,weight,97,4.864
36,male,weight,3,3.336
36,male,weight,10,3.642
36,male,weight,25,3.942
36,male,weight,75,4.608
36,male,weight,90,4.906
36,male,weight,97,5.192
37,female,height,3,48.9666666666667
37,female,height,10,50.3666666666667
37,female,height,25,51.5666666666667
37,female,height,50,52.89
37,female,height,75,54.19
37,female,height,90,55.2133333333333
37,female,height,97,56.2133333333333
37,male,height,3,49.69
37,male,height,10,51.1666666666667
37,male,height,25,52.49
37,male,height,50,53.89
37,male,height,75,55.19
37,male,height,90,56.29
37,male,height,97,57.29
37,female,weight,10,3.43433333333333
37,female,weight,25,3.719
37,female,weight,50,4.03366666666667
37,female,weight,75,4.34066666666667
37,female,weight,90,4.61766666666667
37,female,weight,97,4.88466666666667
37,male,weight,3,3.35366666666667
37,male,weight,10,3.66066666666667
37,male,weight,25,3.96233333333333
37,male,weight,75,4.631
37,male,weight,90,4.93033333333333
37,male,weight,97,5.21733333333333
38,female,height,3,49.0333333333333
38,female,height,10,50.4333333333333
38,female,height,25,51.6333333333333
38,female,height,50,52.96
38,female,height,75,54.26
38,female,height,90,55.2866666666667
38,female,height,97,56.2866666666667
38,male,height,3,49.76
38,male,height,10,51.2333333333333
38,male,height,25,52.56
38,male,height,50,53.96
38,male,height,75,55.26
38,male,height,90,56.36
38,male,height,97,57.36
38,female,weight,10,3.45066666666667
38,female,weight,25,3.736
38,female,weight,50,4.05133333333333
38,female,weight,75,4.35933333333333
38,female,weight,90,4.63733333333333
38,female,weight,97,4.90533333333333
38,male,weight,3,3.37133333333333
38,male,weight,10,3.67933333333333
38,male,weight,25,3.98266666666667
38,male,weight,75,4.654
38,male,weight,90,4.95466666666667
38,male,weight,97,5.24266666666667
39,female,height,3,49.1
39,female,height,10,50.5
39,female,height,25,51.7
39,female,height,50,53.03
39,female,height,75,54.33
39,female,height,90,55.36
39,female,height,97,56.36
39,male,height,3,49.83
39,male,height,10,51.3
39,male,height,25,52.63
39,male,height,50,54.03
39,male,height,75,55.33
39,male,height,90,56.43
39,male,height,97,57.43
39,female,weight,10,3.467
39,female,weight,25,3.753
39,female,weight,50,4.069
39,female,weight,75,4.378
39,female,weight,90,4.657
39,female,weight,97,4.926
39,male,weight,3,3.389
39,male,weight,10,3.698
39,male,weight,25,4.003
39,male,weight,75,4.677
39,male,weight,90,4.979
39,male,weight,97,5.268
40,female,height,3,49.1666666666667
40,female,height,10,50.5666666666667
40,female,height,25,51.7666666666667
40,female,height,50,53.1
40,female,height,75,54.4
40,female,height,90,55.4333333333333
40,female,height,97,56.4333333333333
40,male,height,3,49.9
40,male,height,10,51.3666666666667
40,male,height,25,52.7
40,male,height,50,54.1
40,male,height,75,55.4
40,male,height,90,56.5
40,male,height,97,57.5
40,female,weight,10,3.48333333333333
40,female,weight,25,3.77
40,female,weight,50,4.08666666666667
40,female,weight,75,4.39666666666667
40,female,weight,90,4.67666666666667
40,female,weight,97,4.94666666666667
40,male,weight,3,3.40666666666667
40,male,weight,10,3.71666666666667
40,male,weight,25,4.02333333333333
40,male,weight,75,4.7
40,male,weight,90,5.00333333333333
40,male,weight,97,5.29333333333333
41,female,height,3,49.2333333333333
41,female,height,10,50.6333333333333
41,female,height,25,51.8333333333333
41,female,height,50,53.17
41,female,height,75,54.47
41,female,height,90,55.5066666666667
41,female,height,97,56.5066666666667
41,male,height,3,49.97
41,male,height,10,51.4333333333333
41,male,height,25,52.77
41,male,height,50,54.17
41,male,height,75,55.47
41,male,height,90,56.57
41,male,height,97,57.57
41,female,weight,10,3.49966666666667
41,female,weight,25,3.787
41,female,weight,50,4.10433333333333
41,female,weight,75,4.41533333333333
41,female,weight,90,4.69633333333333
41,female,weight,97,4.96733333333333
41,male,weight,3,3.42433333333333
41,male,weight,10,3.73533333333333
41,male,weight,25,4.04366666666667
41,male,weight,75,4.723
41,male,weight,90,5.02766666666667
41,male,weight,97,5.31866666666667
42,female,height,3,49.3
42,female,height,10,50.7
42,female,height,25,51.9
42,female,height,50,53.24
42,female,height,75,54.54
42,female,height,90,55.58
42,female,height,97,56.58
42,male,height,3,50.04
42,male,height,10,51.5
42,male,height,25,52.84
42,male,height,50,54.24
42,male,height,75,55.54
42,male,height,90,56.64
42,male,height,97,57.64
42,female,weight,10,3.516
42,female,weight,25,3.804
42,female,weight,50,4.122
42,female,weight,75,4.434
42,female,weight,90,4.716
42,female,weight,97,4.988
42,male,weight,3,3.442
42,male,weight,10,3.754
42,male,weight,25,4.064
42,male,weight,75,4.746
42,male,weight,90,5.052
42,male,weight,97,5.344
43,female,height,3,49.3666666666667
43,female,height,10,50.7666666666667
43,female,height,25,51.9666666666667
43,female,height,50,53.31
43,female,height,75,54.61
43,female,height,90,55.6533333333333
43,female,height,97,56.6533333333333
43,male,height,3,50.11
43,male,height,10,51.5666666666667
43,male,height,25,52.91
43,male,height,50,54.31
43,male,height,75,55.61
43,male,height,90,56.71
43,male,height,97,57.71
43,female,weight,10,3.53233333333333
43,female,weight,25,3.821
43,female,weight,50,4.13966666666667
43,female,weight,75,4.45266666666667
43,female,weight,90,4.73566666666667
43,female,weight,97,5.00866666666667
43,male,weight,3,3.45966666666667
43,male,weight,10,3.77266666666667
43,male,weight,25,4.08433333333333
43,male,weight,75,4.769
43,male,weight,90,5.07633333333333
43,male,weight,97,5.36933333333333
44,female,height,3,49.4333333333333
44,female,height,10,50.8333333333333
44,female,height,25,52.0333333333333
44,female,height,50,53.38
44,female,height,75,54.68
44,female,height,90,55.7266666666667
44,female,height,97,56.7266666666667
44,male,height,3,50.18
44,male,height,10,51.6333333333333
44,male,height,25,52.98
44,male,height,50,54.38
44,male,height,75,55.68
44,male,height,90,56.78
44,male,height,97,57.78
44,female,weight,10,3.54866666666667
44,female,weight,25,3.838
44,female,weight,50,4.15733333333333
44,female,weight,75,4.47133333333333
44,female,weight,90,4.75533333333333
44,female,weight,97,5.02933333333333
44,male,weight,3,3.47733333333333
44,male,weight,10,3.79133333333333
44,male,weight,25,4.10466666666667
44,male,weight,75,4.792
44,male,weight,90,5.10066666666667
44,male,weight,97,5.39466666666667
45,female,height,3,49.5
45,female,height,10,50.9
45,female,height,25,52.1
45,female,height,50,53.45
45,female,height,75,54.75
45,female,height,90,55.8
45,female,height,97,56.8
45,male,height,3,50.25
45,male,height,10,51.7
45,male,height,25,53.05
45,male,height,50,54.45
45,male,height,75,55.75
45,male,height,90,56.85
45,male,height,97,57.85
45,female,weight,10,3.565
45,female,weight,25,3.855
45,female,weight,50,4.175
45,female,weight,75,4.49
45,female,weight,90,4.775
45,female,weight,97,5.05
45,male,weight,3,3.495
45,male,weight,10,3.81
45,male,weight,25,4.125
45,male,weight,75,4.815
45,male,weight,90,5.125
45,male,weight,97,5.42
46,female,height,3,49.5666666666667
46,female,height,10,50.9666666666667
46,female,height,25,52.1666666666667
46,female,height,50,53.52
46,female,height,75,54.82
46,female,height,90,55.8733333333333
46,female,height,97,56.8733333333333
46,male,height,3,50.32
46,male,height,10,51.7666666666667
46,male,height,25,53.12
46,male,height,50,54.52
46,male,height,75,55.82
46,male,height,90,56.92
46,male,height,97,57.92
46,female,weight,10,3.58133333333333
46,female,weight,25,3.872
46,female,weight,50,4.19266666666667
46,female,weight,75,4.50866666666667
46,female,weight,90,4.79466666666667
46,female,weight,97,5.07066666666667
46,male,weight,3,3.51266666666667
46,male,weight,10,3.82866666666667
46,male,weight,25,4.14533333333333
46,male,weight,75,4.838
46,male,weight,90,5.14933333333333
46,male,weight,97,5.44533333333333
47,female,height,3,49.6333333333333
47,female,height,10,51.0333333333333
47,female,height,25,52.2333333333333
47,female,height,50,53.59
47,female,height,75,54.89
47,female,height,90,55.9466666666667
47,female,height,97,56.9466666666667
47,male,height,3,50.39
47,male,height,10,51.8333333333333
47,male,height,25,53.19
47,male,height,50,54.59
47,male,height,75,55.89
47,male,height,90,56.99
47,male,height,97,57.99
47,female,weight,10,3.59766666666667
47,female,weight,25,3.889
47,female,weight,50,4.21033333333333
47,female,weight,75,4.52733333333333
47,female,weight,90,4.81433333333333
47,female,weight,97,5.09133333333333
47,male,weight,3,3.53033333333333
47,male,weight,10,3.84733333333333
47,male,weight,25,4.16566666666667
47,male,weight,75,4.861
47,male,weight,90,5.17366666666667
47,male,weight,97,5.47066666666667
48,female,height,3,49.7
48,female,height,10,51.1
48,female,height,25,52.3
48,female,height,50,53.66
48,female,height,75,54.96
48,female,height,90,56.02
48,female,height,97,57.02
48,male,height,3,50.46
48,male,height,10,51.9
48,male,height,25,53.26
48,male,height,50,54.66
48,male,height,75,55.96
48,male,height,90,57.06
48,male,height,97,58.06
48,female,weight,10,3.614
48,female,weight,25,3.906
48,female,weight,50,4.228
48,female,weight,75,4.546
48,female,weight,90,4.834
48,female,weight,97,5.112
48,male,weight,3,3.548
48,male,weight,10,3.866
48,male,weight,25,4.186
48,male,weight,75,4.884
48,male,weight,90,5.198
48,male,weight,97,5.496
49,female,height,3,49.7666666666667
49,female,height,10,51.1666666666667
49,female,height,25,52.3666666666667
49,female,height,50,53.73
49,female,height,75,55.03
49,female,height,90,56.0933333333333
49,female,height,97,57.0933333333333
49,male,height,3,50.53
49,male,height,10,51.9666666666667
49,male,height,25,53.33
49,male,height,50,54.73
49,male,height,75,56.03
49,male,height,90,57.13
49,male,height,97,58.13
49,female,weight,10,3.63033333333333
49,female,weight,25,3.923
49,female,weight,50,4.24566666666667
49,female,weight,75,4.56466666666667
49,female,weight,90,4.85366666666667
49,female,weight,97,5.13266666666667
49,male,weight,3,3.56566666666667
49,male,weight,10,3.88466666666667
49,male,weight,25,4.20633333333333
49,male,weight,75,4.907
49,male,weight,90,5.22233333333333
49,male,weight,97,5.52133333333333
50,female,height,3,49.8333333333333
50,female,height,10,51.2333333333333
50,female,height,25,52.4333333333333
50,female,height,50,53.8
50,female,height,75,55.1
50,female,height,90,56.1666666666667
50,female,height,97,57.1666666666667
50,male,height,3,50.6
50,male,height,10,52.0333333333333
50,male,height,25,53.4
50,male,height,50,54.8
50,male,height,75,56.1
50,male,height,90,57.2
50,male,height,97,58.2
50,female,weight,10,3.64666666666667
50,female,weight,25,3.94
50,female,weight,50,4.26333333333333
50,female,weight,75,4.58333333333333
50,female,weight,90,4.87333333333333
50,female,weight,97,5.15333333333333
50,male,weight,3,3.58333333333333
50,male,weight,10,3.90333333333333
50,male,weight,25,4.22666666666667
50,male,weight,75,4.93
50,male,weight,90,5.24666666666667
50,male,weight,97,5.54666666666667
51,female,height,3,49.9
51,female,height,10,51.3
51,female,height,25,52.5
51,female,height,50,53.87
51,female,height,75,55.17
51,female,height,90,56.24
51,female,height,97,57.24
51,male,height,3,50.67
51,male,height,10,52.1
51,male,height,25,53.47
51,male,height,50,54.87
51,male,height,75,56.17
51,male,height,90,57.27
51,male,height,97,58.27
51,female,weight,10,3.663
51,female,weight,25,3.957
51,female,weight,50,4.281
51,female,weight,75,4.602
51,female,weight,90,4.893
51,female,weight,97,5.174
51,male,weight,3,3.601
51,male,weight,10,3.922
51,male,weight,25,4.247
51,male,weight,75,4.953
51,male,weight,90,5.271
51,male,weight,97,5.572
52,female,height,3,49.9666666666667
52,female,height,10,51.3666666666667
52,female,height,25,52.5666666666667
52,female,height,50,53.94
52,female,height,75,55.24
52,female,height,90,56.3133333333333
52,female,height,97,57.3133333333333
52,male,height,3,50.74
52,male,height,10,52.1666666666667
52,male,height,25,53.54
52,male,height,50,54.94
52,male,height,75,56.24
52,male,height,90,57.34
52,male,height,97,58.34
52,female,weight,10,3.67933333333333
52,female,weight,25,3.974
52,female,weight,50,4.29866666666667
52,female,weight,75,4.62066666666667
52,female,weight,90,4.91266666666667
52,female,weight,97,5.19466666666667
52,male,weight,3,3.61866666666667
52,male,weight,10,3.94066666666667
52,male,weight,25,4.26733333333333
52,male,weight,75,4.976
52,male,weight,90,5.29533333333333
52,male,weight,97,5.59733333333333
53,female,height,3,50.0333333333333
53,female,height,10,51.4333333333333
53,female,height,25,52.6333333333333
53,female,height,50,54.01
53,female,height,75,55.31
53,female,height,90,56.3866666666667
53,female,height,97,57.3866666666667
53,male,height,3,50.81
53,male,height,10,52.2333333333333
53,male,height,25,53.61
53,male,height,50,55.01
53,male,height,75,56.31
53,male,height,90,57.41
53,male,height,97,58.41
53,female,weight,10,3.69566666666667
53,female,weight,25,3.991
53,female,weight,50,4.31633333333333
53,female,weight,75,4.63933333333333
53,female,weight,90,4.93233333333333
53,female,weight,97,5.21533333333333
53,male,weight,3,3.63633333333333
53,male,weight,10,3.95933333333333
53,male,weight,25,4.28766666666667
53,male,weight,75,4.999
53,male,weight,90,5.31966666666667
53,male,weight,97,5.62266666666667
54,female,height,3,50.1
54,female,height,10,51.5
54,female,height,25,52.7
54,female,height,50,54.08
54,female,height,75,55.38
54,female,height,90,56.46
54,female,height,97,57.46
54,male,height,3,50.88
54,male,height,10,52.3
54,male,height,25,53.68
54,male,height,50,55.08
54,male,height,75,56.38
54,male,height,90,57.48
54,male,height,97,58.48
54,female,weight,10,3.712
54,female,weight,25,4.008
54,female,weight,50,4.334
54,female,weight,75,4.658
54,female,weight,90,4.952
54,female,weight,97,5.236
54,male,weight,3,3.654
54,male,weight,10,3.978
54,male,weight,25,4.308
54,male,weight,75,5.022
54,male,weight,90,5.344
54,male,weight,97,5.648
55,female,height,3,50.1666666666667
55,female,height,10,51.5666666666667
55,female,height,25,52.7666666666667
55,female,height,50,54.15
55,female,height,75,55.45
55,female,height,90,56.5333333333333
55,female,height,97,57.5333333333333
55,male,height,3,50.95
55,male,height,10,52.3666666666667
55,male,height,25,53.75
55,male,height,50,55.15
55,male,height,75,56.45
55,male,height,90,57.55
55,male,height,97,58.55
55,female,weight,10,3.72833333333333
55,female,weight,25,4.025
55,female,weight,50,4.35166666666667
55,female,weight,75,4.67666666666667
55,female,weight,90,4.97166666666667
55,female,weight,97,5.25666666666667
55,male,weight,3,3.67166666666667
55,male,weight,10,3.99666666666667
55,male,weight,25,4.32833333333333
55,male,weight,75,5.045
55,male,weight,90,5.36833333333333
55,male,weight,97,5.67333333333333
56,female,height,3,50.2333333333333
56,female,height,10,51.6333333333333
56,female,height,25,52.8333333333333
56,female,height,50,54.22
56,female,height,75,55.52
56,female,height,90,56.6066666666667
56,female,height,97,57.6066666666667
56,male,height,3,51.02
56,male,height,10,52.4333333333333
56,male,height,25,53.82
56,male,height,50,55.22
56,male,height,75,56.52
56,male,height,90,57.62
56,male,height,97,58.62
56,female,weight,10,3.74466666666667
56,female,weight,25,4.042
56,female,weight,50,4.36933333333333
56,female,weight,75,4.69533333333333
56,female,weight,90,4.99133333333333
56,female,weight,97,5.27733333333333
56,male,weight,3,3.68933333333333
56,male,weight,10,4.01533333333333
56,male,weight,25,4.34866666666667
56,male,weight,75,5.068
56,male,weight,90,5.39266666666667
56,male,weight,97,5.69866666666667
57,female,height,3,50.3
57,female,height,10,51.7
57,female,height,25,52.9
57,female,height,50,54.29
57,female,height,75,55.59
57,female,height,90,56.68
57,female,height,97,57.68
57,male,height,3,51.09
57,male,height,10,52.5
57,male,height,25,53.89
57,male,height,50,55.29
57,male,height,75,56.59
57,male,height,90,57.69
